hash,block_number,from_address,to_address,ether_value,gas,gas_price_gwei
0x9f1a373857fb57072ea70a17bbc07601442511eab94b2dc9078d639bd5ab06bb,47345,0xc3cb6b36af443f2c6e258b4a39553a818747811f,0x655ce0c27e77d78c7e3e89f09ea6dfa394610b5f,2,21337,75.159419122
0x17a80d60924fdf27190a49177b53e8560d56e2492b7b0f924f2f6b94abb60a0c,47345,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x72b04597570ca1bd15727a8a23d7df9d432530b1,16.325808117,21000,80.943598325
0x8d81cfaeace18e334dc48051dbc651b7eacc990c8cfd5c64a17ce33f5e45dd6b,47346,0x7abb10f5bd9bc33b8ec1a82d64b55b6b18777541,0x34bb6978c5a1ad68777ad388c6787df53903430c,4000,21000,100.0
0x75b9c9f6c0d4b99a26b1e4ab22bf804e996a583848e6a6d6480eeb6b6c178c89,47346,0x15de68788d01b2504df8621cb4721c54ed543305,0x42e6723a0c884e922240e56d7b618bec96f35800,1,21000,74.916303844
0x4ca67998f0486c7d01b49a3da048c4af1fca9027e89eaf1ebb9d397f0c538c71,47347,0xce065c26f7b3db00c8b234edd5ef8254f9349a68,0xd678c8d3430cbe0d7a6f36487f3cb6e5f27e4ca6,10,21000,71.62833505
0xe9019040922c16600e070f4581fa8cdf47582ca09d7143bf3877f002f792c4be,47347,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc025c61bcd76756e641473ae92c630f9b2585eea,16.410919649,21000,86.655438447
0x055dad4f7d922910c42a6bf6ce5ad34c8b87f1b3ac7d0d8351644079bc08ead2,47348,0xa08d215b5b6aac4861a281ac7e400b78fef04cbf,0x7e1f96de76715323e90cf5138ea516ad8528d407,201,27000,76.540514759
0xa8a265503f1a1299d26b528850741acfa2f2a9374f13d949d216ce1c2a90bb3d,47351,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x46825e56dbdd2506a3ef20e7e616f9772505349e,16.883789982,21000,83.227405663
0xd678183cf1dbf5cd9da38b15f48bf927d0d810c2e7c931f9ba1488e02c6f405a,47356,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb7a755cbc2bb4d94e844a9b1d1ff53420d836478,17.164143688,21000,79.261978089
0xc51a89e6bf97a97aff1dcdee9de727dd463fdd1db5a365f3a57e641dc619c4da,47356,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xafe246d909a81e165b0cb3d554c7e094e3577f68,17.044231346,21000,79.261978089
0x1824c2d8827e14018f34782038102da3fe08305bf37621a7a45331be254374d8,47358,0x15de68788d01b2504df8621cb4721c54ed543305,0x42e6723a0c884e922240e56d7b618bec96f35800,199,21000,80.511254025
0x2888c24d01eeaba637ecd316377318a20c7c16fc3fc5dec499747a60e4a68313,47358,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x90891a4dae53428129e5e2044f4677213eccbb59,17.398093998,21000,86.409604509
0xc61440554e013fe345dc4703de605453745f8c45621345e4694df9be02540f22,47359,0x9df32a501c0b781c0281022f42a1293ffd7b892a,0x256a6d2ae68632a3c99b66d792c13330842476d7,1,21000,79.0
0xf342d79d224ff2f2f1fda91662dd742ad40033af662819c27d8101a4372b3b98,47359,0x7e1f96de76715323e90cf5138ea516ad8528d407,0x32be343b94f860124dc4fee278fdcbd38c102d88,200.9984219,21000,75.147616813
0x14da24e6d03eb16ea82adc6654083325a1fb19d428891dc410445eeec0c73274,47361,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9b355684808ca9e726ef39815b61922599c7fab6,17.775211872,21000,93.760855386
0x2d904a484a202d0873bc729fd9762c8344612a61bd707bc0a2efa8cd80ee0b76,47361,0x707e0b3205d90e717a6b1171816f3c36d18c2d63,0x827039b481254dee41ef8f8333adf1aba69a2f5a,11,21000,300.0
0x9f9549493347c11fcb4050dd7c3ed2061515e6ddab462c640688e1521aeeca0c,47362,0xc3cb6b36af443f2c6e258b4a39553a818747811f,0x655ce0c27e77d78c7e3e89f09ea6dfa394610b5f,50,21000,88.990534453
0x8dbfc63e659150b74a3a916ccf434fbba1b6426d34dd6795d27e485e6aa51b9c,47364,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x00f6acb0ea031b497b464b85c99550fb9432bc80,18.470600725,21000,101.301369657
0x990fcea66aaeb575089866f9c27c5334f4b309a340f820e0e67c91e0fc104e20,47365,0xab265e840933431739e8be901b21785aab7d28be,0xf9a19aea1193d9b9e4ef2f5b8c9ec8df93a22356,2,21000,500.0
0xa62d4a9cd27d7a918584debc056707df5ff5531a21bafd7e3563d34a45bff4bd,47365,0x7d7e7c61779adb7706c94d32409a2bb4e994bf60,0x734b61f8167583fcd27c677b8db9369c6a3d0689,0.001,21000,3000.0
0x3b70f36c94bdb765b4c010e82f8f704df73b6a8497813f78f1248093fb7e901d,47366,0x23c99ba087448e19c9701df66e0cab52368331fa,0xc3e7418901ea7aa9c78094f9db49063627f5cfbb,0.01,21000,300.0
0xd11c4faa42cfe894d9900810a5cd8feaea442f01aa7611339c52cb7122e2e37a,47366,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8c93d2f70d641ac1f4ccc3287e2a1376ce3c7dcc,18.977733594,21000,108.011568894
0xa783256688b7e820e6f5e52588b04c9add61e923d14afd881cfa9d12e01567ad,47367,0xd8ae46ba60513f7811dcd26882405f6be01c730f,0x6e6bd2e762ecba2b68ddb39b05916a9531aa0ea6,100,21000,96.113638894
0x5e90d6ddb313f2d61aed2a2e3174c453db8e1cc21c6c641f3594c15fd0b29660,47367,0x9df32a501c0b781c0281022f42a1293ffd7b892a,0x256a6d2ae68632a3c99b66d792c13330842476d7,999,21000,79.0
0xac95476c938ba2bf30c733b976dda033ee29e7134a6237f2e248fe3f10b753be,47369,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x465343d19e8c73075c03a1859beb9e3896bc6489,19.423398121,21000,118.510293389
0xd027b4b92a96ae423c444c79c5ec2986bdbeaa590a35d0251b5b405bf0f38414,47369,0xf9a19aea1193d9b9e4ef2f5b8c9ec8df93a22356,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.997628,21000,111.844477973
0xae6e530e74ca9148964640d685dd111bbf623d7fdc30b1d403d50e8a9a2d90bf,47370,0x655ce0c27e77d78c7e3e89f09ea6dfa394610b5f,0x32be343b94f860124dc4fee278fdcbd38c102d88,51.99765127,21000,110.672347844
0x8e44d9c20f77781c517c264f4d6e2b30ea9bf660e9d1419218be210c2b46cc97,47371,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x997e716b471eb766bfd24c76f7f94f51d0ff695c,19.603869813,21000,127.521793522
0x830062ab68bb8f1ff8295dcf1735634c2b4b3e30346ff84c012366a73faeece3,47373,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa80a8ecbf729c98404ee20b39945ad8debd08c61,19.89902029,21000,124.938665182
0x2381e5a294c64a3f3d79d76216621af855fa0dfcda5142ddc183f65536ab6eac,47373,0x0cda12bf72d461bbc479eb92e6491d057e6b5ad1,0x4268d004ac6eb1b221706fdfc46ce51bc0c2c871,0.01,22000,450.0
0xb61d0bbabd40a7784c7289ed3bb03b3740e09678af1194a089a5f08e4bed7a99,47376,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x228ed249a4299b231f83a502c12d904e48c5842c,20.311734038,21000,134.252215284
0x0735deb4da27dd978dc82e3f94b3c0d3846ae4d78cc6c3c5a81438130c0d222c,47378,0x23c99ba087448e19c9701df66e0cab52368331fa,0xc3e7418901ea7aa9c78094f9db49063627f5cfbb,0.01,21000,300.0
0xfa68383d0721fac5f9b81860e8ff8674ec7f5e724d018bfc4475a5a62542e701,47380,0xd678c8d3430cbe0d7a6f36487f3cb6e5f27e4ca6,0x32be343b94f860124dc4fee278fdcbd38c102d88,9.99741419,21000,123.133627445
0x7df17dbbf254e768c8e5b2c4a5c4f2c81f59f5d641f44e094865e66761684b64,47380,0x6e6bd2e762ecba2b68ddb39b05916a9531aa0ea6,0x32be343b94f860124dc4fee278fdcbd38c102d88,99.99741419,21000,123.133627445
0x1d9156d3ddc3c2563fe5bd9ce4975d48cfdc52e589abaac610d8b37d91408031,47381,0x827039b481254dee41ef8f8333adf1aba69a2f5a,0x32be343b94f860124dc4fee278fdcbd38c102d88,10.99741419,21000,123.133627445
0x5f5cfe78d10091a52345ff370c7a8b9dc1ff5591994128ef975ff06dac4f7861,47384,0x23c99ba087448e19c9701df66e0cab52368331fa,0xc4fb4f8d096cb78f8417d329c0266ad2d53c30e2,0.02,21000,300.0
0xff87d39d3066437cba55836fe0e68567a012250f3730d978573ba9526622e632,47392,0x9df32a501c0b781c0281022f42a1293ffd7b892a,0x3994edd5d1447c91d3db3a7d483e745e0378f6e6,1001,21000,79.0
0x95d0167c13bacd8c0cb88fe03c12446196635e18b503e5b60c02f4b677225656,47392,0x9df32a501c0b781c0281022f42a1293ffd7b892a,0x9d30475ac7c8268b156f5f7e4227a3cf1acd47a0,1001,21000,79.0
0x2547e7d0da93fc9a74467cea9568b21c3c3a2af78222568ba5c199e0de0600a7,47395,0x3d09688d93ad07f3abe68c722723cd680990435e,0x8256990b4bf07ca7e82802976b131f64767fd313,1,21000,1133.344248067
0x79d78f1330ee3f129b33d6853aa15a90a76a1e31c8e98acc4e83124a43efb4be,47401,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9c1478134d61258dd2c35de561bd0ff94678ab5e,20.350051938,21000,107.619030655
0x925604ea568ee3986e116b39da65a20c386685eec96a48cd27c12eef122d02bc,47403,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfc989cb487bf1a7d17e4c1b7c4b7aafdda6b0a8d,20.583272488,21000,105.554118647
0x22409e83d87eca8f7b1997cc17d9f8af3a2428578045866998c615ae482106f6,47403,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x841b562a690b0808405f6e3713e1efdbeba96021,20.499409729,21000,105.554118647
0xf01e1efc6f7f9120d79436580cdebf039cd605d73c6bf18209f5a573d85ef524,47404,0x9df32a501c0b781c0281022f42a1293ffd7b892a,0x3994edd5d1447c91d3db3a7d483e745e0378f6e6,5000,21000,79.0
0xdd94c5255fdec4e533103f6cbe5051a088e638eea61a7bd2e13d2e6ad5a17c8b,47405,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc47d9e6c75d388aeb92574429dad43a148f2f3ea,20.771462996,21000,115.284712576
0xee4cba4a95998492749d261d9107aab276576d01aab131727934fefa6021e84f,47406,0x346ad0caddd5a8b2cafd5b363414e4ae348db24c,0x1d889aff5d57138c9819412d63b5d877567b5936,1,30000,122.25288632
0x5a88fdff5c749b88f0a748c76f7c61e5b34126ad832642f724065e2975842092,47407,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x03b35d960c861fe987c50380d76db9d6ae1fa510,21.001101267,21000,112.875292288
0xa4d67d31d943fe3059af1ea2233851053244888f1f1fb9fd6b29d714dd61b0b3,47407,0x3d09688d93ad07f3abe68c722723cd680990435e,0x8256990b4bf07ca7e82802976b131f64767fd313,4999,21000,500.0
0x8d9910e8d01c06e721a5026487df418a53aa10f8575f1ac655233f9b7ef4bb92,47409,0xc3e7418901ea7aa9c78094f9db49063627f5cfbb,0x23c99ba087448e19c9701df66e0cab52368331fa,0.0137,21000,300.0
0xab4b9830441b8e4c0baedaf115048e198c13ad130dc038e41fef6e1c9b27f2c2,47410,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3ff679b0823a026f2378e5f5f22a6f127cc85828,21.13501368,21000,121.645185464
0x7e4d8e7e5eb7e5cbfffcc4a69e6c9d34ae9ba91d54bda26306a3d7ee730085a9,47412,0x3d09688d93ad07f3abe68c722723cd680990435e,0xca815a9e4868f5fe0132809e41a4f2c4473c4119,5000,21000,500.0
0x0e2d2783c72430a2d12ec1eaa8314ffdaf808e7f3d4503302e1a885c21019f97,47413,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x051219f568c86ea6dd6dd2cc8052c31504f33d44,21.782412122,21000,117.999973219
0x9ecf9af9268ca0da65d8e188e4ff96c6b7af7c7f878047e05c8afaf5df047f32,47413,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x430f8f6fdc140d44d9c99da1f0a0e7ea541db4b0,21.944733384,21000,117.999973219
0x1090df89a17da3ef0a7a8101102ad6e016ac95aa8f3274fb8759dcb3aaca2fb5,47414,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa256d16066104348ae311b81867d4ee12711911f,22.194572938,21000,117.999973219
0xcb12184477a772e506612a704fea831b3609134a73d3bee44a170305ba7ef617,47414,0x256a6d2ae68632a3c99b66d792c13330842476d7,0x933b648f5eaa5e0a05f6ff1e3947460be264f7e2,200,21000,79.0
0xd1081415346cffcd79bd0123bdf562c0fa2a642d61b828408294477a25ae60ad,47415,0x3d09688d93ad07f3abe68c722723cd680990435e,0xd6d6301cf88c438ccc5215b83bf41695462fd227,5000,21000,500.0
0x2545238a9b5c2fed35cd95abb7f264d590405f3584baf2408c1fa4ad5b554f5e,47415,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc1d3ee1267b0eb575e75de30f77b03437345e945,22.315282635,21000,117.999973219
0x3fd6789c83b507378cbc5350e2a0d51cc78d5f51af9ba0bc2fe6766fa7595ad8,47416,0x3994edd5d1447c91d3db3a7d483e745e0378f6e6,0x88a8fc7a629479c643ddebfae0882637aab71a93,5000,21000,79.0
0xf927677abbcb90464c60c36976cdefaf589d459d865d05e2a68976a0c67fe271,47417,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x605c4282130e22ae43d0e95728788988fa800894,22.570427923,21000,138.913555494
0xb5c81e2dbc09d3a085de90c83dda68c9a0872eb1ff8fea4272950b3fb9985b11,47421,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x02b2e758d92e953dfc0adc59ba237528e37606f5,23.282939162,21000,133.39661093
0xadd40dff5feb33410ec440196e9f528c316754f22d991329f2549245d2b94b5e,47422,0x3d09688d93ad07f3abe68c722723cd680990435e,0x4d88034e04504dee3e8d9770094ac62cc430eb82,5000,21000,500.0
0xd94d0a8d4db615a85d0d219da0ff2e27231d87ed759f256c71a34b92cf59fcc2,47425,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8b2a772d304712e5cb3fbb6a42b57399799a7b95,23.564400034,21000,128.004321586
0xaa7a760410e3f1daa43e74f4f6f18433a933033db6aa067e12fca704aa1f84e1,47427,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9b80bd38c4afe0942f8029298a11face85ce4caf,25.013634413,21000,125.449414719
0xf4cd40cb8d4dac4ddf9e5833564affd718e1f249270277e563ac00850c843a84,47432,0x0cda12bf72d461bbc479eb92e6491d057e6b5ad1,0x4268d004ac6eb1b221706fdfc46ce51bc0c2c871,250,22000,450.0
0xe134ef1fa2054f9dadaa945dcfc539c6b48718751ff552b82c2f2101abdb0d72,47438,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfbe0afcd7658ba86be41922059dd879c192d4c73,25.453255211,21000,112.260496102
0xd4ce103b69b552ecf8fd4c7b0289f081bfc573194001cb2c63d05906702e876f,47439,0xc1cdc601f89c0428b31302d187e0dc08ad7d1c57,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,700,21800,114.227158096
0x824b5c44d55e7a50f6f57600059dae63418586a011eec52301e96fa8fcd6c16b,47441,0x3b7ce4d16316f594a3c5ebb7ccc4c022fc2858c6,0x0000000000000000000000000000000000000000,1,23300,500.0
0xa27dffdd8478337b71112cf28bc047e0ece1993e192a3b02a58515010609c254,47443,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd6e6b0e55c9b50f68269e40e31f8ce7a8b43f9fc,26.719682993,21000,107.951364003
0xb3c5e8572846839f59f2cc1bda798d5cd88b3bdc638603450012f8c1accaefba,47445,0x23c99ba087448e19c9701df66e0cab52368331fa,0xc4fb4f8d096cb78f8417d329c0266ad2d53c30e2,950,21000,300.0
0xdc277158572d066bdc55e675fc05f5c9499c283de99c9fd28b48b1232107919a,47445,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe8cfaf09a32020ef1c065904a244b4dd6e7c69c6,27.498607851,21000,104.695351307
0x083b8fe0356253cc348f4c0fa40830389f4a41eb5abfd96b43bbc2b069c7802d,47450,0xc4fb4f8d096cb78f8417d329c0266ad2d53c30e2,0x32be343b94f860124dc4fee278fdcbd38c102d88,950.01783327,21000,103.177385562
0xcdd61565b3dc80d232988b5724c0ff07c3560930df0e8cf03167eadf1edfa38c,47450,0x88a8fc7a629479c643ddebfae0882637aab71a93,0x32be343b94f860124dc4fee278fdcbd38c102d88,4999.99783327,21000,103.177385562
0xb3aa4f69611bd2b9e4e00440905ef8e452eaedc79598381635655eefdc5c0a4d,47452,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x775799247692dbf639c577ed0e77f82c373ce4e2,29.338531047,21000,111.145230242
0xff490624b2e3f39a22811f91e342be15b820c7626484a9e2a35aaaf9b18ff957,47454,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x87898ce53471043fcca0a2af4e1dc6d8b3fcf607,29.707098989,21000,108.813523881
0xb23d0ea5b7e6b2275117b860f7e49b4aa041bb383c6c9cc26e983f60d8639382,47458,0x3d09688d93ad07f3abe68c722723cd680990435e,0x814e505e371c7748c7b4675b94abccfd1df6dd8a,5000,21000,500.0
0x83575902e09ad7016ba98c9d0473e1acfdbfec6dc11fe644685682a008e7f5db,47458,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3986e353371e6d6ecb5f5f81cd35b9e56f207aa3,31.204286495,21000,104.350555357
0xadc62d45af7c7a2e38722bd2540248dfa1c00b7920f0982b696e4ce994e4efdb,47459,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd8ae46ba60513f7811dcd26882405f6be01c730f,31.779780881,21000,104.350555357
0x97392d9eab796b2c9af80305736964487791063419e13dcf44b27481cbf58582,47459,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x360a45bb0fd4b1980981fbd42e4f6baaa69eec08,31.863420809,21000,104.350555357
0x47c58461c4a58c4396fbfaf2c1fbc4a9fe195f6e8c40e23c2f87da432f0cc8c8,47460,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd2a781a0bbbe2c930b012aabf90b3d95a0c6d047,32.690066004,21000,104.350555357
0x844f2dd470bb173b3a13efca5c30b00017af8d497777de1b8d819caad2b8971b,47460,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe80eac0013131d80142f9ab740d4b1bf4b8761c5,33.493895172,21000,103.344616003
0x77bca8e19cafc3ae4546beb241f56d5120c9b8251be38488b0eb9ba96cda303d,47461,0x256a6d2ae68632a3c99b66d792c13330842476d7,0x139339dc645c59f787a6f65bca069478f958167c,0.0001,21000,70.0
0x3433c9e579aae467a46fd21d592e3073c7c9e3dafb9d01c201deec5d36f8e905,47462,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa83a3bd5fbcced1b6e82119b404769f74a89cab4,34.389789934,21000,124.602604457
0x1f5f12c9babca09a92f2de1f7929ade6c962dd856285db699ef63c43f6a0609e,47466,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfc700ac19c00bcbe58f37458e6e738de57fdaa34,34.847929609,21000,119.759180853
0x5aa331ddd85a7354ded6c9293037cda31870fbbb8fdbfd5ea2de90031d86cd62,47467,0x256a6d2ae68632a3c99b66d792c13330842476d7,0x139339dc645c59f787a6f65bca069478f958167c,1,21000,50.0
0x5cb01365ea43d78e0cf033785bd04ae7633ee0d43067ae5211b57b1c91a44613,47468,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7bd46b71cee5bb9e27d837625365cdafda812d87,34.878067744,21000,117.38424444
0xf5e42dcc8971362f054b609d64893e47325403b67555f5e187dd667e3096eb6e,47470,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf9bfab280cbea21e34356b54a145aca9786a7a19,35.440740935,21000,114.921663008
0x044c46aa1c46d32c05d3ab12d1669723ecc0656e2e2367d9a84a952b7451949b,47472,0xac2b6f3ca32ebefb4eebae254d8677097e4c2326,0x24086efcad85969b9266376fdae4c4b5c007b4bd,1,21000,300.0
0x16c5686aa95126414adc0aa9773f49cb6bb72352ce661c6adb4f9ebbf1e4e876,47472,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x77e41b4125b7c14757e0f07fe36b2e95db757a10,35.443425223,21000,112.611891299
0x4b93e089755c7f7970e21a77ff56108b06dd077c9895116f8cad9b9c1616e09f,47473,0x1d889aff5d57138c9819412d63b5d877567b5936,0xa9f5e7bf6cbf6fec55b30850eb492b47a376d050,1,30000,102.017956921
0x4cbb9012d6974125a278318b438cdced8bc9548670c8d601d0628182cee05c6e,47475,0x724ce858857ec5481c86bd906e83a04882e5821d,0xe60702795c1a41f619360dbf36fe1470a2ec4b94,2999.9895,21000,500.0
0xb0ed3f219e9334414ce6f989372dcd33e2e890acbf1949996f34cf02edc71d29,47476,0x3d09688d93ad07f3abe68c722723cd680990435e,0x4019b21f3db1f288414ac180f3ea63315b12a7ac,3000,21000,500.0
0x19acd2ce54d4fe7cc5649e8cc681584eb635c8bc09e877224aece485ac9b5894,47477,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x958e5cd47a35fe3fe5a29a9979cea71e19073af2,37.177910371,21000,119.212787198
0xca9028ea7f1ba37581c4b5a74c6d45d4cd189ca2621d56a4559f7b5da3834399,47477,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x51d8782d82258441078e57141daa8ffddaf8f57d,39.289556995,21000,119.212787198
0x51f30e966d811987e90c2becfc10e1e976d066afdc24b7e51682f024b70c1597,47479,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf161498a7f225a91c338015ca11833b3399393a8,43.814272695,21000,116.672920439
0x053b64ba4fff6c470a271720bec72521cb87ebaaedb78af3e99a3490158ae71c,47480,0xfbe0afcd7658ba86be41922059dd879c192d4c73,0xd042e5c2443591c48f1fba5f6baf8e7193f454b9,0.005,21000,500.0
0xa86b76ef1f31db26968fd56bafefc1131deb94129fae11d553d339aace1ca31c,47480,0x7d7e7c61779adb7706c94d32409a2bb4e994bf60,0x427be4c148f14a8ade33e54ac1b73204e1e48241,0.0001,21000,3000.0
0x5929c26f565974a900d94e6508dc7cad91c0f9a4783a42d0bc555b24e468a148,47481,0x02e816afc1b5c0f39852131959d946eb3b07b5ad,0xcda0ad7542e30bf520652a05056ebe0105c7e49a,5,21000,95.398141032
0x244cc870c6a89fb5ac46e6435f79db8f76660039767f2a04ab0f8fd7ce203e0c,47483,0xab265e840933431739e8be901b21785aab7d28be,0xf9a19aea1193d9b9e4ef2f5b8c9ec8df93a22356,8,21000,500.0
0x232fbb19a265166104a5439a85f97289c51114da2557cee6b7072cd6ac2b889a,47483,0xa9f5e7bf6cbf6fec55b30850eb492b47a376d050,0x32be343b94f860124dc4fee278fdcbd38c102d88,0.99706639,21000,139.69556171
0xc4d2bc2a8e98bb45136e5905f21ddb24ec29a6b34073578648f8f4ca4e1757a9,47484,0x4019b21f3db1f288414ac180f3ea63315b12a7ac,0x32be343b94f860124dc4fee278fdcbd38c102d88,2999.99706639,21000,139.69556171
0x662ae14235e1eeadeb6f431856f478dbe3972ee92fcf1f68cf48cd4f0f94b9ad,47488,0x139339dc645c59f787a6f65bca069478f958167c,0x256a6d2ae68632a3c99b66d792c13330842476d7,0.99,21000,50.0
0xef9e0ba92e63900598af4319e18bf5b8893ae11529c7b3c201900019e1a3c759,47490,0x3b7ce4d16316f594a3c5ebb7ccc4c022fc2858c6,0x0000000000000000000000000000000000000000,2,23300,500.0
0x18a305a545764e9065e13d25a59e62f390ddde3d217cb7345b053c685c3c6444,47490,0x827531a6c5817ae35f82b00b9754fcf74c55e232,0xa701174a7e8338d26063a01c07674cc96f1777a8,500,21000,300.0
0x87df29bdb7d349c216fa34751bf9864395c167423812402150ace0214604bdc4,47492,0xb6e6c3222b6b6f9be2875d2a89f127fb64100fe2,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,5,40000,110.302870392
0x9b53e1c08da5b10542acbb9d9e01d5d331e8da3ca4f0ba9d7c5e788f2bc1c598,47493,0x1d889aff5d57138c9819412d63b5d877567b5936,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,30000,139.619954481
0xfc413a1f9eaacff650d732bd7109452f09451ccbb99caab5c134438d16f31cc3,47498,0x7892e574caddbb5e9491de9f26c1f2747f442eee,0x97a2b04809fd7dfa5c1d7b25e38aad46964330f5,0.1,21000,121.85683895
0xa30c7ca97d7a3ac2851ed52b83db04762a3ffea497946217703b17492e2f572a,47498,0xa701174a7e8338d26063a01c07674cc96f1777a8,0x32be343b94f860124dc4fee278fdcbd38c102d88,499.99690405,21000,147.426066302
0x357d1db6ee50f7998f9810fc405d8cb84e29da8766bce423c666832b05e0b8b4,47499,0xf9a19aea1193d9b9e4ef2f5b8c9ec8df93a22356,0x32be343b94f860124dc4fee278fdcbd38c102d88,7.99692731,21000,147.426066302
0xcbaa1b514a4565003fa0708a21cf0ddb115ab20d2c9373ffda0c129d1deaeebc,47505,0xe09c68e61998d9c81b14e4ee802ba7adf6d74cdb,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1,50000,1171.602790622
0x49379b0e156f1083c24888f1b18cd2638f41b3e14df811e793a290d28a7c879b,47508,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xeea71dc26083232a9e7a61b6a7836dc2428376cf,45.091730409,22000,114.248589584
0x557b3285e954c7844875717bd6b52e184b0d28197ef435f63356197c0bed783d,47510,0xeab290b146d9fc82589a817012aa157d5963aa61,0x85a12ea0fd4a0818d18a21653927028f92e24538,1,21000,127.377642541
0xae0ba065053c66735ea1a0292106d0aa0d848f5b01c912c881cd5a40c313816c,47511,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x49dc75d11428d1d718fc7b71941b71ae6f8bfa3c,45.306507415,22000,110.892204977
0x6fe35601f4259a80ae9aa13f0c087bbd17d50d473ce6cd1d46311565fbe5a59d,47515,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x188143c01b67512e0dfc5438a42a904ed8d4ab36,46.145960035,22000,107.552919368
0xbe815a659caacff44a5fb867bbeb28bba762d6c5527ac717e52a5e5b84a5b646,47515,0x7892e574caddbb5e9491de9f26c1f2747f442eee,0x0d70592f27ec3d8996b4317150b3ed8c0cd57e38,0.2,21000,107.713458508
0xc6c4aec6bc7cd067f6e7ab1f6efab76b1901de0fdb9bed37ebbb4f71f26e08df,47518,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc56e71225f1372c990e6829d53a1ab76d27301cf,49.296112486,22000,114.568368795
0xd15369ef24060f06a82b2145947bf02983b57e4312707dc87f24ae8802269aed,47518,0x035052044374b3607fc995a2460f096a5c5c0184,0x621733b1dcda5b3f450d3f4231ac8342d3419f8f,1,21000,128.714153185
0xda4f6670ce8798f8ec58d92dd836302361a57ed666fa3b5e36ed97ef13a8b43b,47521,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x05a56e2d52c817161883f50c441c3228cfe54d9f,50.827351667,22000,123.401243091
0xbe56b5971497ee08384aaed0d05d95675c79f8a84b476a0faead01f3c255e52c,47526,0x035052044374b3607fc995a2460f096a5c5c0184,0x621733b1dcda5b3f450d3f4231ac8342d3419f8f,294,21000,99.5130621
